ELEMENT_ID,County,SCIENTIFIC_NAME,COMMON_NAME,EL_CATEGORY,STATE_STATUS,US_STATUS
15517,Barry,Isotria verticillata,Whorled pogonia,Plant,T,
15410,Barry,Juncus scirpoides,Scirpus-like rush,Plant,T,
13277,Barry,Justicia americana,Water willow,Plant,T,
12367,Barry,Lampsilis fasciola,Wavyrayed lampmussel,Animal,T,
12371,Barry,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Barry,Lasmigona costata,Flutedshell,Animal,SC,
11567,Barry,Lepyronia angulifera,Angular spittlebug,Animal,SC,
12376,Barry,Ligumia recta,Black sandshell,Animal,E,
15338,Barry,Lipocarpha micrantha,Dwarf-bulrush,Plant,SC,
11077,Barry,Melanerpes erythrocephalus,Red-headed woodpecker,Animal,SC,
11957,Barry,Meropleon ambifusca,Newman's brocade,Animal,SC,
12501,Barry,Mesodon clausus,Yellow globelet,Animal,SC,
12487,Barry,Mesomphix cupreus,Copper button,Animal,SC,
11452,Barry,Microtus pinetorum,Woodland vole,Animal,SC,
11426,Barry,Myotis sodalis,Indiana bat,Animal,E,LE
19792,Barry,Myrica pensylvanica,Northern bayberry,Plant,T,
14432,Barry,Nelumbo lutea,American lotus,Plant,T,
11743,Barry,Neonympha mitchellii mitchellii,Mitchell's satyr,Animal,E,LE
11316,Barry,Notropis anogenus,Pugnose shiner,Animal,E,
11319,Barry,Notropis dorsalis,Bigmouth shiner,Animal,SC,
12253,Barry,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
13373,Barry,Panax quinquefolius,Ginseng,Plant,T,
10934,Barry,Pandion haliaetus,Osprey,Animal,SC,
11503,Barry,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11991,Barry,Papaipema beeriana,Blazing star borer,Animal,SC,
11971,Barry,Papaipema speciosissima,Regal fern borer,Animal,SC,
11959,Barry,Photedes inops,Spartina moth,Animal,SC,
15534,Barry,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12381,Barry,Pleurobema sintoxia,Round pigtoe,Animal,SC,
15753,Barry,Poa paludigena,Bog bluegrass,Plant,T,
15828,Barry,Potamogeton pulcher,Spotted pondweed,Plant,E,
12385,Barry,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
11848,Barry,Pygarctia spraguei,Sprague's pygarctia,Animal,SC,
10967,Barry,Rallus elegans,King rail,Animal,E,
15344,Barry,Rhynchospora macrostachya,Tall beakrush,Plant,SC,
15345,Barry,Rhynchospora scirpoides,Bald-rush,Plant,T,
14363,Barry,Scutellaria parvula,Small skullcap,Plant,T,
11182,Barry,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,Barry,Setophaga citrina,Hooded warbler,Animal,SC,
11519,Barry,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
15388,Barry,Sisyrinchium strictum,Blue-eyed-grass,Plant,SC,
11208,Barry,Spiza americana,Dickcissel,Animal,SC,
12216,Barry,Stylurus laurae,Laura's snaketail,Animal,SC,
19798,Barry,Symphyotrichum drummondii,Drummond's aster,Plant,T,
11493,Barry,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
15105,Barry,Tradescantia bracteata,Long-bracted spiderwort,Plant,X,
12425,Barry,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Barry,Villosa iris,Rainbow,Animal,SC,
15427,Barry,Wolffia brasiliensis,Watermeal,Plant,T,
10941,Bay,Accipiter gentilis,Northern goshawk,Animal,SC,PS
12351,Bay,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Bay,Alasmidonta viridis,Slippershell,Animal,T,
11221,Bay,Ammodramus henslowii,Henslow's sparrow,Animal,E,
13675,Bay,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
13381,Bay,Asclepias hirtella,Tall green milkweed,Plant,T,
11065,Bay,Asio otus,Long-eared owl,Animal,T,
14115,Bay,Astragalus neglectus,Cooper's milk vetch,Plant,SC,
15577,Bay,Beckmannia syzigachne,Slough grass,Plant,T,
10876,Bay,Botaurus lentiginosus,American bittern,Animal,SC,
11672,Bay,Callophrys irus,Frosted elfin,Animal,T,
15210,Bay,Carex lupuliformis,False hop sedge,Plant,T,
10978,Bay,Charadrius melodus,Piping plover,Animal,E,LE
11043,Bay,Chlidonias niger,Black tern,Animal,SC,
19587,Bay,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
10938,Bay,Circus cyaneus,Northern harrier,Animal,SC,
11126,Bay,Cistothorus palustris,Marsh wren,Animal,SC,
12356,Bay,Cyclonaias tuberculata,Purple wartyback,Animal,T,
11490,Bay,Emydoidea blandingii,Blanding's turtle,Animal,SC,
12364,Bay,Epioblasma torulosa rangiana,Northern riffleshell,Animal,E,LE
11586,Bay,Erynnis persius persius,Persius dusky wing,Animal,T,
10952,Bay,Falco peregrinus,Peregrine falcon,Animal,E,PS:LE
15511,Bay,Galearis spectabilis,Showy orchis,Plant,T,
10971,Bay,Gallinula galeata,Common gallinule,Animal,T,PS
10937,Bay,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
11038,Bay,Hydroprogne caspia,Caspian tern,Animal,T,
10877,Bay,Ixobrychus exilis,Least bittern,Animal,T,
12375,Bay,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,Bay,Ligumia recta,Black sandshell,Animal,E,
14330,Bay,Lycopus virginicus,Virginia water-horehound,Plant,T,
10885,Bay,Nycticorax nycticorax,Black-crowned night-heron,Animal,SC,
12400,Bay,Pisidium amnicum,Greater European pea clam,Animal,SC,
15527,Bay,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
15534,Bay,Platanthera leucophaea,Prairie white-fringed orchid,Plant,E,LT
12383,Bay,Potamilus alatus,Pink heelsplitter,Animal,SC,
10967,Bay,Rallus elegans,King rail,Animal,E,
11411,Bay,Sander canadensis,Sauger,Animal,T,
13897,Bay,Silene virginica,Fire pink,Plant,E,
11041,Bay,Sterna forsteri,Forster's tern,Animal,T,
11039,Bay,Sterna hirundo,Common tern,Animal,T,
15350,Bay,Trichophorum clintonii,Clinton's bulrush,Plant,SC,
11242,Bay,Xanthocephalus xanthocephalus,Yellow-headed blackbird,Animal,SC,
10941,Benzie,Accipiter gentilis,Northern goshawk,Animal,SC,PS
12352,Benzie,Alasmidonta viridis,Slippershell,Animal,T,
11220,Benzie,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
13319,Benzie,Berula erecta,Cut-leaved water parsnip,Plant,T,
15957,Benzie,Botrychium campestre,Prairie Moonwort or Dunewort,Plant,T,
10942,Benzie,Buteo lineatus,Red-shouldered hawk,Animal,T,
15499,Benzie,Calypso bulbosa,Calypso or fairy-slipper,Plant,T,
10978,Benzie,Charadrius melodus,Piping plover,Animal,E,LE
13485,Benzie,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11126,Benzie,Cistothorus palustris,Marsh wren,Animal,SC,
11279,Benzie,Coregonus artedi,Lake herring or Cisco,Animal,T,
15506,Benzie,Cypripedium arietinum,Ram's head lady's-slipper,Plant,SC,
12357,Benzie,Elliptio complanata,Eastern elliptio,Animal,SC,
11490,Benzie,Emydoidea blandingii,Blanding's turtle,Animal,SC,
10862,Benzie,Gavia immer,Common loon,Animal,T,
11489,Benzie,Glyptemys insculpta,Wood turtle,Animal,SC,
10937,Benzie,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
10877,Benzie,Ixobrychus exilis,Least bittern,Animal,T,
11150,Benzie,Lanius ludovicianus migrans,Migrant loggerhead shrike,Animal,E,
12371,Benzie,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Benzie,Lasmigona costata,Flutedshell,Animal,SC,
12375,Benzie,Ligumia nasuta,Eastern pondmussel,Animal,E,
12376,Benzie,Ligumia recta,Black sandshell,Animal,E,
11452,Benzie,Microtus pinetorum,Woodland vole,Animal,SC,
14943,Benzie,Mimulus michiganensis,Michigan monkey flower,Plant,E,LE
14485,Benzie,Orobanche fasciculata,Broomrape,Plant,T,
13373,Benzie,Panax quinquefolius,Ginseng,Plant,T,
10934,Benzie,Pandion haliaetus,Osprey,Animal,SC,
12563,Benzie,Physella magnalacustris,Great Lakes physa,Animal,SC,
19753,Benzie,Physella parkeri,Broadshoulder physa,Animal,T,
19860,Benzie,Pyganodon lacustris,Lake floater,Animal,SC,
11178,Benzie,Setophaga discolor,Prairie warbler,Animal,E,
11519,Benzie,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11554,Benzie,Stenelmis douglasensis,Douglas stenelmis riffle beetle,Animal,SC,
11493,Benzie,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
12391,Benzie,Toxolasma parvum,Lilliput,Animal,E,
12268,Benzie,Trimerotropis huroniana,Lake Huron locust,Animal,T,
11270,Berrien,Acipenser fulvescens,Lake sturgeon,Animal,T,
10848,Berrien,Acris blanchardi,Blanchard's cricket frog,Animal,T,
14230,Berrien,Adlumia fungosa,Climbing fumitory,Plant,SC,
14664,Berrien,Agrimonia rostellata,Beaked agrimony,Plant,T,
12351,Berrien,Alasmidonta marginata,Elktoe,Animal,SC,
12352,Berrien,Alasmidonta viridis,Slippershell,Animal,T,
10833,Berrien,Ambystoma opacum,Marbled salamander,Animal,E,
11221,Berrien,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Berrien,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
14108,Berrien,Amorpha canescens,Leadplant,Plant,SC,
14579,Berrien,Androsace occidentalis,Rock-jasmine,Plant,E,
15569,Berrien,Aristida longespica,Three-awned grass,Plant,T,
15572,Berrien,Aristida tuberculosa,Beach three-awned grass,Plant,E,
13675,Berrien,Arnoglossum plantagineum,Prairie indian-plantain,Plant,SC,
13384,Berrien,Asclepias purpurascens,Purple milkweed,Plant,T,
15870,Berrien,Asplenium rhizophyllum,Walking fern,Plant,T,
14113,Berrien,Astragalus canadensis,Canadian milk vetch,Plant,T,
14118,Berrien,Baptisia lactea,White or prairie false indigo,Plant,SC,
13319,Berrien,Berula erecta,Cut-leaved water parsnip,Plant,T,
13753,Berrien,Boechera missouriensis,Missouri rock-cress,Plant,SC,
13463,Berrien,Brickellia eupatorioides,False boneset,Plant,SC,PS
10942,Berrien,Buteo lineatus,Red-shouldered hawk,Animal,T,
11693,Berrien,Calephelis mutica,Swamp metalmark,Animal,SC,
15443,Berrien,Camassia scilloides,Wild hyacinth,Plant,T,
15113,Berrien,Carex albolutescens,Sedge,Plant,T,
15154,Berrien,Carex crus-corvi,Raven's-foot sedge,Plant,E,
15157,Berrien,Carex davisii,Davis's sedge,Plant,SC,
15180,Berrien,Carex gravida,Sedge,Plant,X,
15225,Berrien,Carex oligocarpa,Eastern few-fruited sedge,Plant,T,
15234,Berrien,Carex platyphylla,Broad-leaved sedge,Plant,E,
15253,Berrien,Carex seorsa,Sedge,Plant,T,
15256,Berrien,Carex squarrosa,Sedge,Plant,SC,
15269,Berrien,Carex trichocarpa,Hairy-fruited sedge,Plant,SC,
10978,Berrien,Charadrius melodus,Piping plover,Animal,E,LE
15606,Berrien,Chasmanthium latifolium,Wild oats,Plant,E,
19587,Berrien,Cincinnatia cincinnatiensis,Campeloma spire snail,Animal,SC,
13482,Berrien,Cirsium hillii,Hill's thistle,Plant,SC,
13485,Berrien,Cirsium pitcheri,Pitcher's thistle,Plant,T,LT
11126,Berrien,Cistothorus palustris,Marsh wren,Animal,SC,
11488,Berrien,Clemmys guttata,Spotted turtle,Animal,T,
11499,Berrien,Clonophis kirtlandii,Kirtland's snake,Animal,E,
14920,Berrien,Collinsia verna,Blue-eyed Mary,Plant,SC,
15104,Berrien,Commelina erecta,Slender dayflower,Plant,X,
13325,Berrien,Conioselinum chinense,Hemlock-parsley,Plant,SC,
13491,Berrien,Coreopsis palmata,Prairie coreopsis,Plant,T,
14232,Berrien,Corydalis flavula,Yellow fumewort,Plant,T,
14048,Berrien,Cuscuta campestris,Field dodder,Plant,SC,
14044,Berrien,Cuscuta glomerata,Rope dodder,Plant,SC,
12356,Berrien,Cyclonaias tuberculata,Purple wartyback,Animal,T,
15507,Berrien,Cypripedium candidum,White lady slipper,Plant,T,
19816,Berrien,Diarrhena obovata,Beak grass,Plant,T,
15631,Berrien,Dichanthelium microcarpon,Small-fruited panic-grass,Plant,SC,
15639,Berrien,Dichanthelium polyanthes,Round-seed panic-grass,Plant,E,
13797,Berrien,Draba reptans,Creeping whitlow grass,Plant,T,
15889,Berrien,Dryopteris celsa,Small log fern,Plant,T,
15308,Berrien,Eleocharis engelmannii,Engelmann's spike rush,Plant,SC,
15313,Berrien,Eleocharis melanocarpa,Black-fruited spike-rush,Plant,SC,
11490,Berrien,Emydoidea blandingii,Blanding's turtle,Animal,SC,
13377,Berrien,Endodeca serpentaria,Virginia snakeroot,Plant,T,
12365,Berrien,Epioblasma triquetra,Snuffbox,Animal,E,LE
13332,Berrien,Eryngium yuccifolium,Rattlesnake-master or button snakeroot,Plant,T,
14097,Berrien,Euphorbia commutata,Tinted spurge,Plant,T,
13512,Berrien,Eutrochium fistulosum,Hollow-stemmed Joe-pye weed,Plant,T,
12038,Berrien,Euxoa aurulenta,Dune cutworm,Animal,SC,
14724,Berrien,Filipendula rubra,Queen-of-the-prairie,Plant,T,
15336,Berrien,Fimbristylis puberula,Chestnut sedge,Plant,X,
12529,Berrien,Fontigens nickliniana,Watercress snail,Animal,SC,
14447,Berrien,Fraxinus profunda,Pumpkin ash,Plant,T,
11377,Berrien,Fundulus dispar,Starhead topminnow,Animal,SC,
15511,Berrien,Galearis spectabilis,Showy orchis,Plant,T,
14247,Berrien,Gentiana saponaria,Soapwort gentian,Plant,X,
14248,Berrien,Gentianella quinquefolia,Stiff gentian,Plant,T,
14930,Berrien,Gratiola virginiana,Annual hedge hyssop,Plant,T,
13537,Berrien,Helianthus hirsutus,Whiskered sunflower,Plant,SC,
13540,Berrien,Helianthus mollis,Downy sunflower,Plant,T,
13556,Berrien,Hieracium paniculatum,Panicled hawkweed,Plant,T,
15035,Berrien,Hybanthus concolor,Green violet,Plant,SC,
14625,Berrien,Hydrastis canadensis,Goldenseal,Plant,T,
13963,Berrien,Hypericum gentianoides,Gentian-leaved St. John's-wort,Plant,SC,
13982,Berrien,Ipomoea pandurata,Wild potato vine or man-of-the-earth,Plant,T,
15516,Berrien,Isotria medeoloides,Smaller whorled pogonia,Plant,X,LT
15517,Berrien,Isotria verticillata,Whorled pogonia,Plant,T,
10877,Berrien,Ixobrychus exilis,Least bittern,Animal,T,
13691,Berrien,Jeffersonia diphylla,Twinleaf,Plant,SC,
15395,Berrien,Juncus brachycarpus,Short-fruited rush,Plant,T,
15410,Berrien,Juncus scirpoides,Scirpus-like rush,Plant,T,
12371,Berrien,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Berrien,Lasmigona costata,Flutedshell,Animal,SC,
13954,Berrien,Lechea pulchella,Leggett's pinweed,Plant,T,
12376,Berrien,Ligumia recta,Black sandshell,Animal,E,
14382,Berrien,Linum virginianum,Virginia flax,Plant,T,
15338,Berrien,Lipocarpha micrantha,Dwarf-bulrush,Plant,SC,
13734,Berrien,Lithospermum molle,Marbleweed,Plant,X,
14470,Berrien,Ludwigia sphaerocarpa,Globe-fruited seedbox,Plant,T,
15942,Berrien,Lycopodiella subappressa,Northern appressed clubmoss,Plant,SC,
12502,Berrien,Mesodon elevatus,Proud globe,Animal,T,
11451,Berrien,Microtus ochrogaster,Prairie vole,Animal,E,
11452,Berrien,Microtus pinetorum,Woodland vole,Animal,SC,
14940,Berrien,Mimulus alatus,Winged monkey flower,Plant,X,
14431,Berrien,Morus rubra,Red mulberry,Plant,T,
11356,Berrien,Moxostoma carinatum,River redhorse,Animal,T,
11425,Berrien,Myotis lucifugus,Little brown bat,Animal,SC,
11427,Berrien,Myotis septentrionalis,Northern long-eared bat,Animal,SC,LT
14432,Berrien,Nelumbo lutea,American lotus,Plant,T,
11743,Berrien,Neonympha mitchellii mitchellii,Mitchell's satyr,Animal,E,LE
11553,Berrien,Nicrophorus americanus,American burying beetle,Animal,X,LE
12377,Berrien,Obliquaria reflexa,Threehorn wartyback,Animal,E,
12253,Berrien,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
14490,Berrien,Oxalis violacea,Violet wood sorrel,Plant,X,
18930,Berrien,Pallifera fosteri,Foster mantleslug,Animal,T,
13373,Berrien,Panax quinquefolius,Ginseng,Plant,T,
10934,Berrien,Pandion haliaetus,Osprey,Animal,SC,
11503,Berrien,Pantherophis spiloides,Gray ratsnake,Animal,SC,
11991,Berrien,Papaipema beeriana,Blazing star borer,Animal,SC,
11962,Berrien,Papaipema cerina,Golden borer,Animal,SC,
11983,Berrien,Papaipema maritima,Maritime sunflower borer,Animal,SC,
11989,Berrien,Papaipema sciata,Culvers root borer,Animal,SC,
11982,Berrien,Papaipema silphii,Silphium borer moth,Animal,T,
11190,Berrien,Parkesia motacilla,Louisiana waterthrush,Animal,T,
12272,Berrien,Paroxya hoosieri,Hoosier locust,Animal,SC,
11429,Berrien,Perimyotis subflavus,Eastern pipistrelle,Animal,SC,
14558,Berrien,Phlox maculata,Wild sweet William,Plant,T,
11959,Berrien,Photedes inops,Spartina moth,Animal,SC,
15527,Berrien,Platanthera ciliaris,Orange- or yellow-fringed orchid,Plant,E,
12381,Berrien,Pleurobema sintoxia,Round pigtoe,Animal,SC,
14562,Berrien,Polemonium reptans,Jacob's ladder,Plant,T,
14503,Berrien,Polygala cruciata,Cross-leaved milkwort,Plant,SC,
12533,Berrien,Pomatiopsis cincinnatiensis,Brown walker,Animal,SC,
14857,Berrien,Populus heterophylla,Swamp or Black cottonwood,Plant,E,
12383,Berrien,Potamilus alatus,Pink heelsplitter,Animal,SC,
15811,Berrien,Potamogeton bicupulatus,Waterthread pondweed,Plant,T,
15828,Berrien,Potamogeton pulcher,Spotted pondweed,Plant,E,
14580,Berrien,Primula meadia,Shooting star,Plant,E,
11185,Berrien,Protonotaria citrea,Prothonotary warbler,Animal,SC,
12385,Berrien,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
14346,Berrien,Pycnanthemum muticum,Mountain mint,Plant,T,
14349,Berrien,Pycnanthemum pilosum,Hairy mountain mint,Plant,T,
14348,Berrien,Pycnanthemum verticillatum,Whorled mountain mint,Plant,SC,
10967,Berrien,Rallus elegans,King rail,Animal,E,
14422,Berrien,Rhexia virginica,Meadow beauty,Plant,SC,
15344,Berrien,Rhynchospora macrostachya,Tall beakrush,Plant,SC,
15345,Berrien,Rhynchospora scirpoides,Bald-rush,Plant,T,
14252,Berrien,Sabatia angularis,Rosepink,Plant,T,
15364,Berrien,Scleria pauciflora,Few-flowered nut rush,Plant,E,
15365,Berrien,Scleria reticularis,Netted nut rush,Plant,T,
14357,Berrien,Scutellaria elliptica,Hairy skullcap,Plant,SC,
11182,Berrien,Setophaga cerulea,Cerulean warbler,Animal,T,
11195,Berrien,Setophaga citrina,Hooded warbler,Animal,SC,
11178,Berrien,Setophaga discolor,Prairie warbler,Animal,E,
11175,Berrien,Setophaga dominica,Yellow-throated warbler,Animal,T,
13896,Berrien,Silene stellata,Starry campion,Plant,T,
13622,Berrien,Silphium integrifolium,Rosinweed,Plant,T,
13623,Berrien,Silphium laciniatum,Compass plant,Plant,T,
13624,Berrien,Silphium perfoliatum,Cup plant,Plant,T,
11519,Berrien,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
13671,Berrien,Smallanthus uvedalia,Yellow-flowered leafcup,Plant,T,
11698,Berrien,Speyeria idalia,Regal fritillary,Animal,E,
11208,Berrien,Spiza americana,Dickcissel,Animal,SC,
14184,Berrien,Strophostyles helvula,Trailing wild Bean,Plant,SC,
11241,Berrien,Sturnella neglecta,Western meadowlark,Animal,SC,
12061,Berrien,Tachopteryx thoreyi,Grey petaltail,Animal,T,
11493,Berrien,Terrapene carolina carolina,Eastern box turtle,Animal,SC,
15548,Berrien,Tipularia discolor,Cranefly orchid,Plant,E,
12391,Berrien,Toxolasma parvum,Lilliput,Animal,E,
15482,Berrien,Trillium recurvatum,Prairie trillium,Plant,T,
15483,Berrien,Trillium sessile,Toadshade,Plant,T,
15549,Berrien,Triphora trianthophora,Nodding pogonia or three birds orchid,Plant,T,
15789,Berrien,Triplasis purpurea,Sand grass,Plant,SC,
12393,Berrien,Truncilla truncata,Deertoe,Animal,SC,
14387,Berrien,Utricularia inflata,Floating bladderwort,Plant,E,
14392,Berrien,Utricularia subulata,Bladderwort,Plant,T,
12424,Berrien,Utterbackia imbecillis,Paper pondshell,Animal,SC,
15022,Berrien,Valeriana edulis var. ciliata,Edible valerian,Plant,T,
15025,Berrien,Valerianella chenopodiifolia,Goosefoot corn salad,Plant,T,
12515,Berrien,Valvata perdepressa,Purplecap valvata,Animal,SC,
12425,Berrien,Venustaconcha ellipsiformis,Ellipse,Animal,SC,
12395,Berrien,Villosa iris,Rainbow,Animal,SC,
15068,Berrien,Vitis vulpina,Frost grape,Plant,T,
15427,Berrien,Wolffia brasiliensis,Watermeal,Plant,T,
15796,Berrien,Zizania aquatica,Wild rice,Plant,T,
10848,Branch,Acris blanchardi,Blanchard's cricket frog,Animal,T,
12352,Branch,Alasmidonta viridis,Slippershell,Animal,T,
11221,Branch,Ammodramus henslowii,Henslow's sparrow,Animal,E,
11220,Branch,Ammodramus savannarum,Grasshopper sparrow,Animal,SC,PS
14108,Branch,Amorpha canescens,Leadplant,Plant,SC,
14118,Branch,Baptisia lactea,White or prairie false indigo,Plant,SC,
11488,Branch,Clemmys guttata,Spotted turtle,Animal,T,
11279,Branch,Coregonus artedi,Lake herring or Cisco,Animal,T,
15507,Branch,Cypripedium candidum,White lady slipper,Plant,T,
13377,Branch,Endodeca serpentaria,Virginia snakeroot,Plant,T,
19825,Branch,Erimyzon claviformis,Creek chubsucker,Animal,E,
11377,Branch,Fundulus dispar,Starhead topminnow,Animal,SC,
10937,Branch,Haliaeetus leucocephalus,Bald eagle,Animal,SC,
15035,Branch,Hybanthus concolor,Green violet,Plant,SC,
14625,Branch,Hydrastis canadensis,Goldenseal,Plant,T,
12371,Branch,Lasmigona compressa,Creek heelsplitter,Animal,SC,
12372,Branch,Lasmigona costata,Flutedshell,Animal,SC,
12487,Branch,Mesomphix cupreus,Copper button,Animal,SC,
11356,Branch,Moxostoma carinatum,River redhorse,Animal,T,
11425,Branch,Myotis lucifugus,Little brown bat,Animal,SC,
11426,Branch,Myotis sodalis,Indiana bat,Animal,E,LE
11743,Branch,Neonympha mitchellii mitchellii,Mitchell's satyr,Animal,E,LE
11509,Branch,Nerodia erythrogaster neglecta,Copperbelly water snake,Animal,E,LT
11316,Branch,Notropis anogenus,Pugnose shiner,Animal,E,
11318,Branch,Notropis chalybaeus,Ironcolor shiner,Animal,X,
12253,Branch,Oecanthus laricis,Tamarack tree cricket,Animal,SC,
13373,Branch,Panax quinquefolius,Ginseng,Plant,T,
12381,Branch,Pleurobema sintoxia,Round pigtoe,Animal,SC,
11185,Branch,Protonotaria citrea,Prothonotary warbler,Animal,SC,
12385,Branch,Ptychobranchus fasciolaris,Kidney shell,Animal,SC,
10967,Branch,Rallus elegans,King rail,Animal,E,
18890,Branch,Rhynchospora recognita,Globe beak-rush,Plant,E,
13896,Branch,Silene stellata,Starry campion,Plant,T,
13623,Branch,Silphium laciniatum,Compass plant,Plant,T,
11519,Branch,Sistrurus catenatus,Eastern massasauga,Animal,SC,LT
11698,Branch,Speyeria idalia,Regal fritillary,Animal,E,
11208,Branch,Spiza americana,Dickcissel,Animal,SC,
14845,Branch,Stenaria nigricans,Hedyotis,Plant,X,
11554,Branch,Stenelmis douglasensis,Douglas stenelmis riffle beetle,Animal,SC,
